-1829.189092, -3083.202239, 6832.472900, 6.982149, -0.544330, 1.624264
-1759.289249, -3088.511695, 6848.418875, 6.997718, -0.517553, 1.564908
-1689.236749, -3093.553155, 6863.770601, 7.012680, -0.490732, 1.505415
-1619.037672, -3098.326183, 6878.526748, 7.027034, -0.463867, 1.445793
-1548.698109, -3102.830366, 6892.686037, 7.040777, -0.436963, 1.386045
-1478.224164, -3107.065313, 6906.247241, 7.053910, -0.410021, 1.326177
-1407.621952, -3111.030658, 6919.209185, 7.066430, -0.383043, 1.266193
-1336.897600, -3114.726057, 6931.570745, 7.078338, -0.356032, 1.206101
-1266.057245, -3118.151190, 6943.330851, 7.089631, -0.328990, 1.145904
-1195.107035, -3121.305762, 6954.488485, 7.100309, -0.301920, 1.085607
-1124.053125, -3124.189499, 6965.042680, 7.110370, -0.274823, 1.025217
-1052.901682, -3126.802152, 6974.992523, 7.119815, -0.247703, 0.964737
-981.658880, -3129.143495, 6984.337152, 7.128642, -0.220562, 0.904175
-910.330901, -3131.213327, 6993.075759, 7.136851, -0.193401, 0.843534
-838.923933, -3133.011467, 7001.207587, 7.144440, -0.166224, 0.782820
-767.444174, -3134.537763, 7008.731934, 7.151409, -0.139033, 0.722038
-695.897825, -3135.792081, 7015.648149, 7.157757, -0.111829, 0.661195
-624.291095, -3136.774315, 7021.955634, 7.163485, -0.084616, 0.600293
-552.630197, -3137.484381, 7027.653846, 7.168591, -0.057396, 0.539341
-480.921349, -3137.922217, 7032.742291, 7.173075, -0.030171, 0.478341
-409.170774, -3138.087788, 7037.220531, 7.176936, -0.002943, 0.417301
-337.384696, -3137.981080, 7041.088182, 7.180175, 0.024285, 0.356224
-265.569345, -3137.602103, 7044.344908, 7.182791, 0.051510, 0.295117
-193.730952, -3136.950893, 7046.990433, 7.184784, 0.078731, 0.233984
-121.875750, -3136.027506, 7049.024527, 7.186153, 0.105945, 0.172832
-50.009973, -3134.832024, 7050.447020, 7.186899, 0.133150, 0.111665
21.860142, -3133.364553, 7051.257789, 7.187021, 0.160343, 0.050488
93.728361, -3131.625221, 7051.456768, 7.186519, 0.187521, -0.010692
165.588448, -3129.614180, 7051.043944, 7.185394, 0.214684, -0.071872
237.434168, -3127.331607, 7050.019355, 7.183646, 0.241827, -0.133045
309.259288, -3124.777701, 7048.383093, 7.181274, 0.268950, -0.194205
381.057576, -3121.952685, 7046.135305, 7.178280, 0.296049, -0.255349
452.822803, -3118.856807, 7043.276189, 7.174662, 0.323122, -0.316470
524.548744, -3115.490335, 7039.805996, 7.170422, 0.350167, -0.377563
596.229174, -3111.853565, 7035.725032, 7.165560, 0.377182, -0.438624
667.857876, -3107.946812, 7031.033654, 7.160077, 0.404163, -0.499645
739.428636, -3103.770419, 7025.732274, 7.153972, 0.431109, -0.560623
810.935245, -3099.324748, 7019.821354, 7.147246, 0.458018, -0.621552
