1396411251.184,0.0,0.0,0.0
1396411261.184,-8.50097827331e-07,8.5884458118e-07,1.06776264441e-06
1396411271.184,-3.26888860182e-06,3.27956172505e-06,4.05122645527e-06
1396411281.184,-7.3329687625e-06,7.36867738442e-06,9.1036820724e-06
1396411291.184,-1.31260761118e-05,1.30977579721e-05,1.62006935744e-05
1396411301.184,-2.0507149063e-05,2.04459426515e-05,2.53023139536e-05
1396411311.184,-2.95112925594e-05,2.94545855291e-05,3.64974320991e-05
1396411321.184,-4.00889346642e-05,4.00743937874e-05,4.97151696846e-05
1396411331.184,-5.24562067772e-05,5.23136734972e-05,6.49661185629e-05
1396411341.184,-6.64723569246e-05,6.61515661998e-05,8.22099358235e-05
1396411351.184,-8.21312333084e-05,8.15721907845e-05,0.000101464919154
1396411361.184,-9.94153994503e-05,9.87184458007e-05,0.000122909250858
1396411371.184,-0.000118336625787,0.000117312475662,0.000146199053454
1396411381.184,-0.000138959018397,0.000137611643366,0.000171654905032
1396411391.184,-0.000161244093334,0.000159423759189,0.00019903397118
1396411401.184,-0.000185215547791,0.00018293307102,0.000228597907919
1396411411.184,-0.000210784552074,0.000208025116043,0.000260210389289
1396411421.184,-0.000238085434368,0.000234609616481,0.000293729743114
1396411431.184,-0.000267100260885,0.000262821528895,0.000329340507483
1396411441.184,-0.000297730460794,0.000292673406325,0.000367090181564
1396411451.184,-0.000329979606276,0.000324030293346,0.000406807011628
1396411461.184,-0.000364051383943,0.000357051330533,0.000448671280088
1396411471.184,-0.000399818861946,0.000391556882344,0.000492481021922
1396411481.184,-0.000437131006182,0.000427653108254,0.000538377311374
1396411491.184,-0.000476204195102,0.000465340373046,0.000586381275733
1396411501.184,-0.000516950094909,0.000504528033299,0.000636337879663
1396411511.184,-0.000559402090751,0.000545257442376,0.000688337544225
1396411521.184,-0.000603592183409,0.000587585830494,0.000742458748378
1396411531.184,-0.000649381511924,0.000631476457944,0.000798670129383
1396411541.184,-0.000696945778585,0.00067689628138,0.000856904269731
1396411551.184,-0.000746185754643,0.000723865790926,0.000917201687412
1396411561.184,-0.00079722587073,0.000772405849112,0.00097961956543
1396411571.184,-0.00084988722424,0.000822446303236,0.00104403581648
1396411581.184,-0.000904255923046,0.000873942840476,0.00111044162868
1396411591.184,-0.000960309904546,0.000927038355151,0.00117901527789
1396411601.184,-0.00101822474571,0.000981707746264,0.00124968502724
1396411611.184,-0.00107769396446,0.00103779648126,0.00132232523491
1396411621.184,-0.00113891707549,0.00109547958182,0.0013971081121
1396411631.184,-0.0012019029115,0.00115459827298,0.00147388109133
1396411641.184,-0.00126662799604,0.00121530339266,0.00155281654429
1396411651.184,-0.00133300843783,0.00127747253495,0.00163378229026
1396411661.184,-0.0014011667647,0.00134115832063,0.00171681288743
1396411671.184,-0.00147105824011,0.00140628763522,0.00180185482446
1396411681.184,-0.00154265922625,0.00147299543794,0.00188909245802
1396411691.184,-0.00161607069842,0.00154113421807,0.00197831689538
1396411701.184,-0.00169113882609,0.00161079107762,0.00206968043237
1396411711.184,-0.00176794792505,0.00168196060884,0.00216314627021
1396411721.184,-0.00184654571045,0.00175455953218,0.00225862097538
1396411731.184,-0.00192696266275,0.00182864348809,0.0023561857473
1396411741.184,-0.00200900592022,0.00190425584509,0.00245590894392
1396411751.184,-0.00209277857338,0.00198124036268,0.00255758892115
1396411761.184,-0.00217838550942,0.00205976873142,0.00266145170461
1396411771.184,-0.00226570741611,0.00213967084791,0.00276728408939
1396411781.184,-0.00235475580511,0.00222113810396,0.00287534398219
1396411791.184,-0.00244550462899,0.002303979901,0.0029853866026
1396411801.184,-0.00253824346259,0.00238832615425,0.00309757747814
1396411811.184,-0.00263248252901,0.00247408713935,0.00321182740676
1396411821.184,-0.00272865987822,0.00256129773195,0.00332816504063
1396411831.184,-0.00282654554308,0.00264994089015,0.00344658624919
1396411841.184,-0.00292626180586,0.00274005335327,0.00356714099618
1396411851.184,-0.0030276351482,0.00283154274005,0.00368971871966
1396411861.184,-0.00313091750231,0.00292448173312,0.00381441353764
1396411871.184,-0.00323587879338,0.00301885646848,0.00394121771716
1396411881.184,-0.00334247551723,0.00311460812655,0.00407006569232
1396411891.184,-0.00345108849359,0.0032118485126,0.00420109455274
1396411901.184,-0.00356141555528,0.00331044771089,0.00433415001106
1396411911.184,-0.00367352145065,0.0034105201856,0.0044693864986
1396411921.184,-0.00378732696257,0.00351195226424,0.00460666307947
1396411931.184,-0.00390308322034,0.0036148174271,0.00474607574013
1396411941.184,-0.00402052467024,0.00371904378591,0.00488754178384
1396411951.184,-0.00413973766898,0.00382461163972,0.00503103843963
1396411961.184,-0.00426082152474,0.0039316918905,0.00517679540047
1396411971.184,-0.00438362696496,0.00404005799206,0.0053245224775
