1998.262166,26807.029665,-12370.888483,-2.2176139989,1.36088755712,2.5893515261,1396411251.184
1976.08449473,26820.6179184,-12344.9854593,-2.217919687,1.35676277002,2.59125255519,1396411261.184
1953.90378363,26834.1649135,-12319.0634452,-2.21822196309,1.35263589827,2.593149597,1396411271.184
1931.72006684,26847.6706294,-12293.1224806,-2.21852082669,1.34850694823,2.59504264863,1396411281.184
1909.53337848,26861.1350455,-12267.1626055,-2.21881627736,1.34437592626,2.59693170716,1396411291.184
1887.34375267,26874.5581411,-12241.1838598,-2.21910831463,1.34024283871,2.59881676968,1396411301.184
1865.15122356,26887.9398954,-12215.1862835,-2.21939693808,1.33610769197,2.60069783331,1396411311.184
1842.95582529,26901.280288,-12189.1699165,-2.21968214725,1.33197049239,2.60257489514,1396411321.184
1820.757592,26914.5792984,-12163.1347989,-2.21996394171,1.32783124636,2.60444795229,1396411331.184
1798.55655784,26927.8369062,-12137.0809708,-2.22024232104,1.32368996024,2.60631700189,1396411341.184
1776.35275696,26941.0530909,-12111.0084722,-2.2205172848,1.31954664041,2.60818204106,1396411351.184
1754.14622353,26954.2278322,-12084.9173434,-2.22078883258,1.31540129327,2.61004306693,1396411361.184
1731.9369917,26967.36111,-12058.8076243,-2.22105696396,1.31125392519,2.61190007664,1396411371.184
1709.72509564,26980.452904,-12032.6793552,-2.22132167854,1.30710454256,2.61375306734,1396411381.184
1687.51056952,26993.5031942,-12006.5325763,-2.22158297591,1.30295315177,2.61560203618,1396411391.184
1665.29344751,27006.5119604,-11980.3673279,-2.22184085568,1.29879975922,2.61744698031,1396411401.184
1643.0737638,27019.4791827,-11954.1836502,-2.22209531745,1.29464437132,2.61928789691,1396411411.184
1620.85155256,27032.4048412,-11927.9815834,-2.22234636083,1.29048699444,2.62112478314,1396411421.184
1598.62684798,27045.288916,-11901.7611679,-2.22259398544,1.28632763501,2.62295763618,1396411431.184
1576.39968425,27058.1313873,-11875.5224441,-2.2228381909,1.28216629943,2.62478645321,1396411441.184
1554.17009556,27070.9322354,-11849.2654523,-2.22307897685,1.27800299411,2.62661123141,1396411451.184
1531.93811611,27083.6914406,-11822.990233,-2.22331634291,1.27383772545,2.628431968,1396411461.184
1509.7037801,27096.4089834,-11796.6968265,-2.22355028873,1.26967049989,2.63024866016,1396411471.184
1487.46712174,27109.0848441,-11770.3852733,-2.22378081394,1.26550132383,2.63206130511,1396411481.184
1465.22817523,27121.7190034,-11744.0556139,-2.22400791821,1.2613302037,2.63386990005,1396411491.184
1442.98697478,27134.3114417,-11717.7078888,-2.22423160118,1.25715714592,2.63567444222,1396411501.184
1420.74355461,27146.8621399,-11691.3421385,-2.22445186251,1.25298215693,2.63747492883,1396411511.184
1398.49794894,27159.3710785,-11664.9584037,-2.22466870186,1.24880524315,2.63927135712,1396411521.184
1376.25019198,27171.8382383,-11638.5567249,-2.22488211892,1.24462641101,2.64106372433,1396411531.184
1354.00031797,27184.2636003,-11612.1371428,-2.22509211335,1.24044566696,2.6428520277,1396411541.184
1331.74836112,27196.6471453,-11585.6996979,-2.22529868483,1.23626301743,2.64463626448,1396411551.184
1309.49435568,27208.9888543,-11559.2444311,-2.22550183306,1.23207846886,2.64641643194,1396411561.184
1287.23833587,27221.2887084,-11532.7713829,-2.22570155772,1.22789202771,2.64819252734,1396411571.184
1264.98033594,27233.5466886,-11506.2805941,-2.22589785851,1.22370370042,2.64996454794,1396411581.184
1242.72039012,27245.7627761,-11479.7721055,-2.22609073513,1.21951349344,2.65173249102,1396411591.184
1220.45853265,27257.9369522,-11453.2459579,-2.22628018729,1.21532141322,2.65349635388,1396411601.184
1198.19479779,27270.0691982,-11426.702192,-2.2264662147,1.21112746623,2.65525613379,1396411611.184
1175.92921977,27282.1594953,-11400.1408488,-2.22664881708,1.20693165892,2.65701182805,1396411621.184
1153.66183286,27294.2078252,-11373.5619691,-2.22682799416,1.20273399776,2.65876343397,1396411631.184
1131.39267131,27306.2141691,-11346.9655938,-2.22700374565,1.19853448921,2.66051094885,1396411641.184
1109.12176937,27318.1785088,-11320.3517638,-2.22717607131,1.19433313973,2.66225437,1396411651.184
1086.8491613,27330.1008258,-11293.72052,-2.22734497086,1.19012995581,2.66399369476,1396411661.184
1064.57488137,27341.9811018,-11267.0719035,-2.22751044405,1.18592494392,2.66572892044,1396411671.184
1042.29896384,27353.8193186,-11240.4059553,-2.22767249062,1.18171811053,2.66746004437,1396411681.184
1020.02144298,27365.615458,-11213.7227163,-2.22783111035,1.17750946212,2.66918706391,1396411691.184
997.742353061,27377.3695018,-11187.0222277,-2.22798630297,1.17329900517,2.67090997639,1396411701.184
975.461728349,27389.0814321,-11160.3045305,-2.22813806827,1.16908674618,2.67262877918,1396411711.184
953.179603121,27400.7512308,-11133.5696658,-2.228286406,1.16487269162,2.67434346961,1396411721.184
930.896011655,27412.37888,-11106.8176748,-2.22843131596,1.160656848,2.67605404507,1396411731.184
908.610988229,27423.9643618,-11080.0485987,-2.22857279791,1.15643922179,2.67776050293,1396411741.184
886.324567124,27435.5076585,-11053.2624785,-2.22871085165,1.15221981951,2.67946284055,1396411751.184
864.036782624,27447.0087523,-11026.4593556,-2.22884547697,1.14799864765,2.68116105533,1396411761.184
841.747669013,27458.4676256,-10999.6392711,-2.22897667366,1.1437757127,2.68285514466,1396411771.184
819.45726058,27469.8842607,-10972.8022665,-2.22910444152,1.13955102118,2.68454510593,1396411781.184
797.165591613,27481.2586401,-10945.9483828,-2.22922878038,1.13532457959,2.68623093655,1396411791.184
